Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,WHH,WHD,WHA,HomeTeamLP,AwayTeamLP,MW,Sezon,H2H_Home,H2H_Away,H2H_Home_pts,H2H_Away_pts
2001-11-02,Bologna,Roma,1,2,A,19,33,20,13,24,39,L,D,W,L,W,W,W,L,D,W,3.6,2.87,2.0,11.0,6.0,18,1,L,W,0,3
2001-11-02,Brescia,Udinese,3,1,H,19,30,22,27,17,25,W,D,D,W,L,W,L,W,L,L,2.3,2.8,3.0,18.0,8.0,18,1,L,W,0,3
2001-11-02,Fiorentina,Parma,0,1,A,30,20,24,18,25,23,L,L,D,W,D,L,W,D,D,L,2.0,3.0,3.4,7.0,5.0,18,1,D,D,1,1
2001-11-02,Juventus,Napoli,3,0,H,29,20,15,27,33,17,L,W,W,W,D,W,L,L,L,W,1.25,4.5,10.0,2.0,18.0,18,1,W,L,3,0
2001-11-02,Lecce,Perugia,2,2,D,21,23,27,20,21,25,L,D,D,W,W,W,W,L,L,W,2.1,2.87,3.3,13.0,10.0,18,1,D,D,1,1
2001-11-02,Verona,Bari,3,2,H,18,14,29,28,15,12,L,L,L,W,L,L,L,W,D,L,1.83,3.0,4.0,9.0,14.0,18,1,D,D,1,1
2001-11-02,Vicenza,Milan,2,0,H,17,27,29,24,16,27,L,L,D,L,W,W,D,W,L,D,3.2,2.8,2.2,16.0,3.0,18,1,L,W,0,3
2001-02-17,Milan,Bologna,3,3,D,27,20,26,22,27,24,L,W,D,W,L,L,L,D,W,L,1.5,3.4,6.0,3.0,11.0,19,1,L,W,0,3
2001-02-17,Udinese,Verona,2,1,H,31,21,30,31,25,18,L,W,L,W,L,W,L,L,L,W,1.57,3.25,5.5,8.0,9.0,19,1,D,D,1,1
2001-02-18,Atalanta,Vicenza,1,1,D,22,19,15,29,30,19,D,W,W,D,L,W,L,L,D,L,1.5,3.4,6.0,18.0,16.0,19,1,W,L,3,0
2001-02-18,Bari,Juventus,0,1,A,16,32,31,15,12,36,L,L,L,W,D,W,L,W,W,W,4.5,2.87,1.8,14.0,2.0,19,1,L,W,0,3
2001-02-18,Napoli,Inter,1,0,H,20,21,30,20,17,25,L,W,L,L,L,D,W,W,L,D,2.8,2.87,2.4,18.0,4.0,19,1,L,W,0,3
2001-02-18,Parma,Brescia,3,0,H,21,22,18,23,26,20,W,L,W,D,D,W,W,D,D,W,1.5,3.4,6.0,5.0,18.0,19,1,D,D,1,1
2001-02-18,Perugia,Lazio,0,1,A,25,33,22,20,26,34,D,W,W,L,L,D,W,W,W,W,3.6,2.87,2.0,10.0,1.0,19,1,L,W,0,3
2001-02-18,Reggina,Fiorentina,1,1,D,13,30,31,25,14,25,D,L,L,L,W,L,L,L,D,W,2.4,2.87,2.75,12.0,7.0,19,1,L,W,0,3
2001-02-18,Roma,Lecce,1,0,H,35,23,14,29,42,22,W,W,W,L,D,D,L,D,D,W,1.4,3.5,8.0,6.0,13.0,19,1,W,L,3,0
2001-02-24,Atalanta,Bari,0,0,D,23,16,16,32,31,12,D,D,W,W,D,L,L,L,L,W,1.44,3.5,7.0,18.0,14.0,20,1,W,L,3,0
2001-02-24,Fiorentina,Brescia,2,2,D,31,22,26,26,26,20,D,L,L,L,D,L,W,W,D,D,1.5,3.4,6.0,7.0,18.0,20,1,D,D,1,1
2001-02-25,Bologna,Napoli,2,1,H,23,21,25,30,25,20,D,L,L,D,W,W,L,W,L,L,1.66,3.1,5.0,11.0,18.0,20,1,W,L,3,0
2001-02-25,Inter,Udinese,2,1,H,21,33,21,31,25,28,L,D,W,W,L,W,L,W,L,W,1.8,3.3,3.75,4.0,8.0,20,1,L,W,0,3
2001-02-25,Juventus,Milan,3,0,H,33,30,15,29,39,28,W,W,L,W,W,D,L,W,D,W,1.72,3.2,4.33,2.0,3.0,20,1,D,D,1,1
2001-02-25,Lazio,Verona,5,3,H,34,22,20,33,37,18,W,D,W,W,W,L,W,L,L,L,1.22,5.0,9.5,1.0,9.0,20,1,L,W,0,3
2001-02-25,Lecce,Reggina,2,1,H,23,14,30,32,22,15,L,D,L,D,D,D,D,L,L,L,1.66,3.1,5.0,13.0,12.0,20,1,W,L,3,0
2001-02-25,Parma,Perugia,5,0,H,24,25,18,23,29,26,W,W,L,W,D,L,D,W,W,L,1.57,3.25,5.5,5.0,10.0,20,1,L,W,0,3
2001-02-25,Vicenza,Roma,0,2,A,20,36,30,14,20,45,D,W,L,L,D,W,W,W,W,L,4.5,3.1,1.72,16.0,6.0,20,1,L,W,0,3
2001-03-03,Brescia,Lazio,0,1,A,24,39,28,23,21,40,D,L,W,W,D,W,W,D,W,W,3.6,3.1,1.9,18.0,1.0,21,1,L,W,0,3
2001-03-03,Reggina,Bologna,2,1,H,15,25,34,26,15,28,L,D,D,L,L,W,D,L,L,D,2.4,2.9,2.75,12.0,11.0,21,1,L,W,0,3
2001-04-03,Bari,Fiorentina,2,1,H,16,33,32,28,13,27,D,L,L,L,L,D,D,L,L,L,2.6,2.9,2.5,14.0,7.0,21,1,D,D,1,1
2001-04-03,Milan,Parma,2,2,D,30,29,32,18,28,32,L,D,L,W,D,W,W,W,L,W,2.0,3.0,3.4,3.0,5.0,21,1,L,W,0,3
2001-04-03,Napoli,Lecce,1,1,D,22,25,32,31,20,25,L,W,L,W,L,W,L,D,L,D,1.83,3.0,4.0,18.0,13.0,21,1,D,D,1,1
2001-04-03,Perugia,Vicenza,1,0,H,25,20,28,32,26,20,L,L,D,W,W,L,D,W,L,L,1.72,3.1,4.5,10.0,16.0,21,1,L,W,0,3
2001-04-03,Roma,Inter,3,2,H,38,23,14,22,48,28,W,W,W,W,W,W,L,D,W,W,1.8,3.25,3.8,6.0,4.0,21,1,L,W,0,3
2001-04-03,Udinese,Juventus,0,2,A,34,36,33,15,28,42,L,W,L,W,L,W,W,W,L,W,3.6,3.1,1.9,8.0,2.0,21,1,W,L,3,0
2001-04-03,Verona,Atalanta,2,1,H,25,23,38,16,18,32,L,L,W,L,L,D,D,D,W,W,2.37,2.8,2.87,9.0,18.0,21,1,L,W,0,3
2001-10-03,Atalanta,Milan,1,1,D,24,32,18,34,32,29,L,D,D,D,W,D,L,D,L,W,2.1,2.8,3.4,18.0,3.0,22,1,D,D,1,1
2001-10-03,Vicenza,Napoli,2,0,H,20,23,33,33,20,21,L,L,D,W,L,D,L,W,L,W,2.0,3.0,3.4,16.0,18.0,22,1,W,L,3,0
2001-11-03,Bologna,Lazio,2,0,H,26,40,28,23,28,43,L,W,D,L,L,W,W,W,D,W,3.6,2.87,2.0,11.0,1.0,22,1,L,W,0,3
2001-11-03,Inter,Verona,2,0,H,25,27,25,39,28,21,L,W,L,D,W,W,L,L,W,L,1.33,3.75,9.0,4.0,9.0,22,1,D,D,1,1
2001-11-03,Juventus,Reggina,1,0,H,38,17,15,35,45,18,W,W,W,W,L,W,L,D,D,L,1.16,5.5,12.0,2.0,12.0,22,1,W,L,3,0
2001-11-03,Lecce,Udinese,2,1,H,26,34,32,35,26,28,D,W,L,D,L,L,L,W,L,W,2.1,2.87,3.3,13.0,8.0,22,1,L,W,0,3
2001-11-03,Parma,Bari,4,0,H,31,18,20,33,33,16,D,W,W,W,L,W,D,L,L,L,1.33,4.0,8.0,5.0,14.0,22,1,W,L,3,0
2001-11-03,Perugia,Fiorentina,2,2,D,26,34,28,30,29,27,W,L,L,D,W,L,D,D,L,L,2.2,2.87,3.1,10.0,7.0,22,1,W,L,3,0
2001-11-03,Roma,Brescia,3,1,H,41,24,16,29,51,21,W,W,W,W,W,L,D,L,W,W,1.25,4.5,10.0,6.0,18.0,22,1,W,L,3,0
2001-03-18,Fiorentina,Bologna,1,1,D,36,28,32,28,28,31,D,L,D,D,L,W,L,W,D,L,1.9,3.0,3.75,7.0,11.0,23,1,D,D,1,1
2001-03-18,Lazio,Juventus,4,1,H,40,39,25,15,43,48,L,W,W,W,D,W,W,W,W,W,2.37,2.9,2.75,1.0,2.0,23,1,D,D,1,1
2001-03-18,Lecce,Inter,1,2,A,28,27,33,25,29,31,W,D,W,L,D,W,L,W,L,D,2.62,2.9,2.5,13.0,4.0,23,1,W,L,3,0
2001-03-18,Milan,Bari,4,0,H,33,18,35,37,30,16,D,D,L,D,L,L,W,D,L,L,1.33,4.2,7.5,3.0,14.0,23,1,W,L,3,0
2001-03-18,Napoli,Perugia,0,0,D,23,28,35,30,21,30,L,D,L,W,L,D,W,L,L,D,2.0,2.87,3.6,18.0,10.0,23,1,D,D,1,1
2001-03-18,Reggina,Roma,0,0,D,17,44,36,17,18,54,L,W,L,D,D,W,W,W,W,W,4.5,3.3,1.66,12.0,6.0,23,1,L,W,0,3
2001-03-18,Udinese,Parma,1,3,A,35,35,37,20,28,36,L,L,L,W,L,W,D,W,W,W,2.75,2.9,2.4,8.0,5.0,23,1,L,W,0,3
2001-03-18,Verona,Vicenza,1,0,H,27,22,41,33,21,23,L,W,L,L,W,W,L,L,D,W,2.0,2.75,3.8,9.0,16.0,23,1,D,D,1,1
2001-03-19,Brescia,Atalanta,0,3,A,25,25,32,19,21,33,L,L,D,L,W,D,L,D,D,D,2.5,2.75,2.8,18.0,18.0,23,1,L,W,0,3
2001-03-31,Bari,Lecce,3,2,H,18,29,41,35,16,29,L,L,W,D,L,L,W,D,W,L,2.25,2.87,3.0,14.0,13.0,24,1,L,W,0,3
2001-03-31,Vicenza,Fiorentina,1,1,D,22,37,34,33,23,29,L,W,L,L,D,D,D,L,D,D,2.4,2.8,2.87,16.0,7.0,24,1,L,W,0,3
2001-01-04,Atalanta,Napoli,1,1,D,28,23,19,35,36,22,W,D,L,D,D,D,L,D,L,W,1.57,3.25,5.5,18.0,18.0,24,1,D,D,1,1
2001-01-04,Juventus,Brescia,1,1,D,40,25,19,35,48,21,L,W,W,W,W,L,L,L,D,L,1.22,5.0,9.5,2.0,18.0,24,1,D,D,1,1
2001-01-04,Milan,Lazio,1,0,H,37,44,35,26,33,46,W,D,D,L,D,W,L,W,W,W,2.37,2.87,2.8,3.0,1.0,24,1,D,D,1,1
2001-01-04,Parma,Bologna,0,0,D,38,29,21,29,39,32,W,W,D,W,W,D,W,L,W,D,1.61,3.1,5.5,5.0,11.0,24,1,L,W,0,3
2001-01-04,Perugia,Inter,2,3,A,28,29,30,26,31,34,D,D,W,L,L,W,W,L,W,L,2.62,2.87,2.5,10.0,4.0,24,1,L,W,0,3
2001-01-04,Reggina,Udinese,1,1,D,17,36,36,40,19,28,D,L,W,L,D,L,L,L,L,W,2.25,3.0,2.87,12.0,8.0,24,1,L,W,0,3
2001-01-04,Roma,Verona,3,1,H,44,28,17,41,55,24,D,W,W,W,W,W,L,W,L,L,1.2,5.0,11.0,6.0,9.0,24,1,W,L,3,0
2001-08-04,Bologna,Perugia,3,2,H,29,30,29,33,33,31,D,D,W,L,W,L,D,D,W,L,1.72,3.1,4.5,11.0,10.0,25,1,W,L,3,0
2001-08-04,Brescia,Reggina,4,0,H,26,18,36,37,22,20,D,L,L,L,D,D,D,L,W,L,1.72,3.1,4.5,18.0,12.0,25,1,W,L,3,0
2001-08-04,Inter,Vicenza,1,1,D,32,23,28,35,37,24,W,W,W,L,W,D,L,W,L,L,1.3,4.33,8.0,4.0,16.0,25,1,D,D,1,1
2001-08-04,Lecce,Atalanta,0,2,A,31,29,38,20,29,37,L,L,W,D,W,D,W,D,L,D,2.25,2.75,3.2,13.0,18.0,25,1,L,W,0,3
2001-08-04,Napoli,Milan,0,0,D,24,38,36,35,23,36,D,D,L,D,L,W,W,D,D,L,3.0,2.8,2.3,18.0,3.0,25,1,L,W,0,3
2001-08-04,Udinese,Bari,2,0,H,37,21,41,43,29,19,D,L,L,L,L,W,L,L,W,D,1.57,3.5,5.0,8.0,14.0,25,1,L,W,0,3
2001-08-04,Verona,Juventus,0,1,A,29,41,44,20,24,49,L,W,L,W,L,D,L,W,W,W,3.4,3.0,2.0,9.0,2.0,25,1,L,W,0,3
2001-09-04,Fiorentina,Roma,3,1,H,38,47,34,18,30,58,D,D,D,L,D,W,D,W,W,W,3.1,2.87,2.2,7.0,6.0,25,1,L,W,0,3
2001-04-14,Atalanta,Parma,0,1,A,29,38,20,21,37,40,D,W,D,L,D,D,W,W,D,W,2.5,2.9,2.62,18.0,5.0,25,1,L,W,0,3
2001-04-14,Bari,Napoli,0,1,A,21,24,45,36,19,24,L,W,L,L,W,D,D,D,L,D,2.1,2.9,3.25,14.0,18.0,26,1,L,W,0,3
2001-04-14,Brescia,Verona,1,0,H,30,29,36,45,25,24,W,D,L,L,L,L,L,W,L,W,1.8,2.9,4.5,18.0,9.0,26,1,L,W,0,3
2001-04-14,Fiorentina,Lecce,2,0,H,41,31,35,40,33,29,W,D,D,D,L,L,L,L,W,D,1.44,3.6,6.5,7.0,13.0,26,1,D,D,1,1
2001-04-14,Juventus,Inter,3,1,H,42,33,20,29,52,38,W,D,L,W,W,D,W,W,W,L,1.72,3.1,4.5,2.0,4.0,26,1,D,D,1,1
2001-04-14,Milan,Udinese,3,0,H,38,39,35,41,37,32,D,W,W,D,D,W,D,L,L,L,1.5,3.3,6.5,3.0,8.0,26,1,W,L,3,0
2001-04-14,Reggina,Lazio,0,2,A,18,46,41,27,20,49,L,D,D,L,W,W,L,W,L,W,4.0,3.1,1.8,12.0,1.0,26,1,L,W,0,3
2001-04-14,Roma,Perugia,2,2,D,48,32,21,36,58,31,L,W,D,W,W,L,L,D,D,W,1.25,4.5,10.0,6.0,10.0,26,1,D,D,1,1
2001-04-14,Vicenza,Bologna,4,2,H,24,32,36,31,25,36,D,D,L,W,L,W,D,D,W,L,2.25,2.87,3.0,16.0,11.0,26,1,D,D,1,1
2001-04-18,Lazio,Parma,1,0,H,46,39,27,21,49,43,W,L,W,L,W,W,D,W,W,D,1.72,3.1,4.5,1.0,5.0,26,1,L,W,0,3
2001-04-21,Inter,Fiorentina,4,2,H,34,43,32,35,38,36,L,D,W,W,W,W,W,D,D,D,1.72,3.1,4.5,4.0,7.0,27,1,L,W,0,3
2001-04-21,Napoli,Brescia,1,1,D,25,31,36,36,27,28,W,D,D,D,L,W,W,D,L,L,2.0,2.9,3.6,18.0,18.0,27,1,D,D,1,1
2001-04-22,Bologna,Bari,4,2,H,34,21,35,46,36,19,L,W,D,D,W,L,L,W,L,L,1.33,4.0,8.0,11.0,14.0,27,1,L,W,0,3
2001-04-22,Lazio,Vicenza,2,1,H,47,28,27,38,52,28,W,W,L,W,L,W,D,D,L,W,1.28,4.33,8.5,1.0,16.0,27,1,W,L,3,0
2001-04-22,Lecce,Milan,3,3,D,31,41,42,35,29,40,L,L,L,L,W,W,D,W,W,D,3.0,3.0,2.2,13.0,3.0,27,1,L,W,0,3
2001-04-22,Parma,Juventus,0,0,D,39,45,22,21,43,55,L,W,D,W,W,W,W,D,L,W,2.5,2.9,2.62,5.0,2.0,27,1,L,W,0,3
2001-04-22,Perugia,Atalanta,2,2,D,34,31,38,21,32,40,D,L,L,D,D,L,W,D,W,D,2.3,2.8,3.0,10.0,18.0,27,1,D,D,1,1
2001-04-22,Udinese,Roma,1,3,A,39,50,44,23,32,59,L,W,D,L,L,D,L,W,D,W,3.5,3.2,1.9,8.0,6.0,27,1,L,W,0,3
2001-04-22,Verona,Reggina,0,3,A,29,18,46,43,24,20,L,L,L,W,L,L,L,D,D,L,1.57,3.25,5.5,9.0,12.0,27,1,D,D,1,1
2001-04-28,Reggina,Napoli,3,1,H,21,26,43,37,23,28,W,L,L,D,D,D,W,D,D,D,2.2,3.0,3.0,12.0,18.0,28,1,L,W,0,3
2001-04-28,Vicenza,Parma,0,1,A,29,39,40,22,28,44,L,W,D,D,L,D,L,W,D,W,3.0,2.87,2.25,16.0,5.0,28,1,W,L,3,0
2001-04-29,Atalanta,Bologna,2,2,D,33,38,23,37,41,39,D,L,W,D,W,W,L,W,D,D,2.0,2.87,3.6,18.0,11.0,28,1,W,L,3,0
2001-04-29,Bari,Perugia,3,4,A,23,36,50,40,19,33,L,L,L,W,L,D,D,L,L,D,3.2,2.75,2.2,14.0,10.0,28,1,L,W,0,3
2001-04-29,Brescia,Inter,1,0,H,32,38,37,34,29,41,D,W,W,D,L,W,L,D,W,W,2.9,2.9,2.3,18.0,4.0,28,1,D,D,1,1
2001-04-29,Fiorentina,Udinese,2,1,H,45,40,39,47,36,32,L,W,W,D,D,L,L,W,D,L,1.57,3.25,5.5,7.0,8.0,28,1,W,L,3,0
2001-04-29,Juventus,Lecce,1,1,D,45,34,21,45,56,30,D,W,W,D,L,D,L,L,L,L,1.22,5.0,9.5,2.0,13.0,28,1,W,L,3,0
2001-04-29,Milan,Verona,1,0,H,44,29,38,49,41,24,D,W,D,W,W,L,L,L,L,W,1.25,4.5,10.0,3.0,9.0,28,1,D,D,1,1
2001-04-29,Roma,Lazio,2,2,D,53,49,24,28,62,55,W,D,L,W,D,W,W,W,L,W,2.37,2.87,2.8,6.0,1.0,28,1,W,L,3,0
2001-05-05,Bologna,Udinese,1,1,D,40,41,39,49,40,32,D,W,L,W,D,L,L,L,W,D,1.53,3.4,5.5,11.0,8.0,29,1,L,W,0,3
2001-05-05,Lecce,Brescia,0,3,A,35,33,46,37,31,32,D,D,L,L,L,W,D,W,W,D,2.2,2.75,3.25,13.0,18.0,29,1,D,D,1,1
2001-06-05,Inter,Atalanta,3,0,H,38,35,35,25,41,42,L,W,L,D,W,D,D,L,W,D,1.66,3.1,5.0,4.0,18.0,29,1,W,L,3,0
2001-06-05,Juventus,Roma,2,2,D,46,55,22,26,57,63,D,D,W,W,D,D,W,D,L,W,2.2,2.87,3.1,2.0,6.0,29,1,D,D,1,1
2001-06-05,Lazio,Bari,2,0,H,51,26,30,54,56,19,D,W,W,W,L,L,L,L,L,W,1.1,6.5,17.0,1.0,14.0,29,1,W,L,3,0
2001-06-05,Parma,Napoli,4,0,H,40,27,22,40,47,28,W,D,L,W,D,L,D,W,D,D,1.36,3.75,8.0,5.0,18.0,29,1,D,D,1,1
2001-06-05,Perugia,Milan,2,1,H,40,45,43,38,36,44,W,D,D,L,L,W,D,W,D,W,3.0,2.8,2.3,10.0,3.0,29,1,W,L,3,0
2001-06-05,Verona,Fiorentina,2,1,H,29,47,50,40,24,39,L,L,L,L,L,W,L,W,W,D,2.6,2.8,2.6,9.0,7.0,29,1,L,W,0,3
2001-06-05,Vicenza,Reggina,2,1,H,29,24,41,44,28,26,L,L,W,D,D,W,W,L,L,D,1.75,3.15,4.2,16.0,12.0,29,1,L,W,0,3
2001-11-05,Fiorentina,Juventus,1,3,A,48,48,42,24,39,58,L,W,L,W,W,D,D,D,W,W,2.9,2.87,2.3,7.0,2.0,30,1,D,D,1,1
2001-11-05,Inter,Milan,0,6,A,41,46,35,40,44,44,W,L,W,L,D,L,W,D,W,D,2.5,2.75,2.75,4.0,3.0,30,1,D,D,1,1
2001-12-05,Bari,Vicenza,2,2,D,26,31,56,42,19,31,L,L,L,L,L,W,L,L,W,D,3.6,3.3,1.83,14.0,16.0,30,1,L,W,0,3
2001-12-05,Brescia,Bologna,0,0,D,36,41,37,40,35,41,W,W,D,W,W,D,D,W,L,W,2.1,2.8,3.4,18.0,11.0,30,1,L,W,0,3
2001-12-05,Napoli,Lazio,2,4,A,27,53,44,30,28,59,L,L,D,W,D,W,D,W,W,W,3.75,3.2,1.83,18.0,1.0,30,1,W,L,3,0
2001-12-05,Reggina,Parma,2,0,H,25,44,46,22,26,50,L,W,W,L,L,W,W,D,L,W,3.2,3.0,2.1,12.0,5.0,30,1,W,L,3,0
2001-12-05,Roma,Atalanta,1,0,H,57,35,28,28,64,42,D,D,W,D,L,L,D,D,L,W,1.25,4.5,10.0,6.0,18.0,30,1,W,L,3,0
2001-12-05,Udinese,Perugia,3,3,D,42,42,50,44,33,39,D,L,L,L,W,W,W,D,D,L,1.75,3.2,4.2,8.0,10.0,30,1,L,W,0,3
2001-12-05,Verona,Lecce,0,0,D,31,35,51,49,27,31,W,L,L,L,L,L,D,D,L,L,1.9,2.87,4.0,9.0,13.0,30,1,L,W,0,3
2001-05-17,Milan,Fiorentina,1,2,A,52,49,40,45,47,39,W,L,W,D,W,L,L,W,L,W,1.57,3.25,5.5,3.0,7.0,31,1,L,W,0,3
2001-05-17,Parma,Inter,3,1,H,44,41,24,41,50,44,L,W,W,D,L,L,W,L,W,L,1.83,3.2,3.75,5.0,4.0,31,1,D,D,1,1
2001-05-20,Atalanta,Reggina,1,1,D,35,27,29,46,42,29,L,L,D,D,L,W,L,W,W,L,1.8,3.1,4.0,18.0,12.0,31,1,L,W,0,3
2001-05-20,Bari,Roma,1,4,A,28,58,58,28,20,67,D,L,L,L,L,W,D,D,W,D,8.5,4.33,1.28,14.0,6.0,31,1,D,D,1,1
2001-05-20,Bologna,Juventus,1,4,A,41,51,40,25,42,61,D,D,D,W,L,W,D,D,D,W,3.1,3.1,2.1,11.0,2.0,31,1,L,W,0,3
2001-05-20,Lazio,Udinese,3,1,H,57,45,32,53,62,34,W,W,D,W,W,D,D,L,L,L,1.36,4.0,7.0,1.0,8.0,31,1,W,L,3,0
2001-05-20,Napoli,Verona,2,0,H,29,31,48,51,28,28,L,L,L,D,W,D,W,L,L,L,1.72,3.25,4.2,18.0,9.0,31,1,L,W,0,3
2001-05-20,Perugia,Brescia,2,2,D,45,36,47,37,40,36,D,W,W,D,D,D,W,W,D,W,2.1,2.62,3.75,10.0,18.0,31,1,L,W,0,3
2001-05-20,Vicenza,Lecce,0,0,D,33,35,44,49,32,32,D,W,L,L,W,D,L,D,D,L,1.83,2.87,4.33,16.0,13.0,31,1,L,W,0,3
2001-05-27,Brescia,Vicenza,2,1,H,38,33,39,44,37,33,D,D,W,W,D,D,D,W,L,L,,,,18.0,16.0,32,1,D,D,1,1
2001-05-27,Fiorentina,Atalanta,1,1,D,51,36,46,30,42,43,W,L,L,W,L,D,L,L,D,D,1.8,3.0,4.2,7.0,18.0,32,1,D,D,1,1
2001-05-27,Inter,Lazio,1,1,D,42,60,44,33,44,65,L,L,W,L,W,W,W,W,D,W,4.0,3.3,1.75,4.0,1.0,32,1,L,W,0,3
2001-05-27,Juventus,Perugia,1,0,H,55,47,26,49,64,41,W,W,D,D,D,D,D,W,W,D,1.17,6.0,10.0,2.0,10.0,32,1,W,L,3,0
2001-05-27,Lecce,Parma,1,2,A,35,47,49,25,33,53,D,D,L,D,D,W,L,W,W,D,2.4,2.7,2.9,13.0,5.0,32,1,D,D,1,1
2001-05-27,Reggina,Bari,1,0,H,28,29,47,62,30,20,D,W,L,W,W,L,D,L,L,L,1.12,6.5,12.0,12.0,14.0,32,1,L,W,0,3
2001-05-27,Roma,Milan,1,1,D,62,53,29,42,70,47,W,W,D,D,W,L,W,L,W,D,1.62,3.25,5.0,6.0,3.0,32,1,L,W,0,3
2001-05-27,Udinese,Napoli,0,0,D,46,31,56,48,34,31,L,D,D,L,L,W,L,L,L,D,1.7,3.3,4.2,8.0,18.0,32,1,W,L,3,0
2001-05-27,Verona,Bologna,5,4,H,31,42,53,44,28,42,L,D,W,L,L,L,D,D,D,W,2.1,3.1,3.1,9.0,11.0,32,1,L,W,0,3
2001-10-06,Atalanta,Udinese,0,1,A,37,46,31,56,44,35,D,D,L,L,D,D,L,D,D,L,2.1,2.7,3.6,18.0,8.0,33,1,W,L,3,0
2001-10-06,Bari,Inter,1,2,A,29,43,63,45,20,45,L,L,D,L,L,D,L,L,W,L,7.0,4.0,1.36,14.0,4.0,33,1,L,W,0,3
2001-10-06,Bologna,Lecce,2,2,D,46,36,49,51,42,33,L,L,D,D,D,L,D,D,L,D,1.9,2.87,4.0,11.0,13.0,33,1,D,D,1,1
2001-10-06,Lazio,Fiorentina,3,0,H,61,52,34,47,66,43,D,W,W,W,D,D,W,L,L,W,1.3,4.2,8.5,1.0,7.0,33,1,W,L,3,0
2001-10-06,Milan,Brescia,1,1,D,54,40,43,40,48,40,D,L,W,L,W,W,D,D,W,W,1.36,3.75,8.0,3.0,18.0,33,1,D,D,1,1
2001-10-06,Napoli,Roma,2,2,D,31,63,48,30,32,71,D,W,L,L,L,D,W,W,D,D,4.33,3.4,1.66,18.0,6.0,33,1,L,W,0,3
2001-10-06,Parma,Verona,1,2,A,49,36,26,57,56,31,W,W,L,W,W,W,L,D,W,L,2.1,3.5,2.75,5.0,9.0,33,1,W,L,3,0
2001-10-06,Perugia,Reggina,1,1,D,47,29,50,47,41,33,L,D,D,W,W,W,D,W,L,W,3.0,2.87,2.25,10.0,12.0,33,1,W,L,3,0
2001-10-06,Vicenza,Juventus,0,3,A,34,56,46,26,33,67,L,D,D,W,L,W,W,W,D,D,4.33,3.4,1.66,16.0,2.0,33,1,L,W,0,3
2001-06-17,Brescia,Bari,3,1,H,41,30,41,65,41,20,D,W,D,D,W,L,L,L,D,L,1.3,4.0,9.0,18.0,14.0,34,1,W,L,3,0
2001-06-17,Fiorentina,Napoli,1,2,A,52,33,50,50,43,33,L,D,W,L,L,D,D,W,L,L,3.3,3.4,1.9,7.0,18.0,34,1,L,W,0,3
2001-06-17,Inter,Bologna,2,1,H,45,48,46,51,48,43,W,D,L,L,W,D,L,L,D,D,1.8,3.1,4.0,4.0,11.0,34,1,W,L,3,0
2001-06-17,Juventus,Atalanta,2,1,H,59,37,26,32,70,44,W,W,W,W,D,L,D,D,L,L,1.08,8.0,17.0,2.0,18.0,34,1,L,W,0,3
2001-06-17,Lecce,Lazio,2,1,H,38,64,53,34,34,69,D,L,D,D,L,W,D,W,W,W,2.65,3.6,2.1,13.0,1.0,34,1,L,W,0,3
2001-06-17,Reggina,Milan,2,1,H,30,55,48,44,34,49,D,W,D,W,L,D,D,L,W,L,,,,12.0,3.0,34,1,L,W,0,3
2001-06-17,Roma,Parma,3,1,H,65,50,32,28,72,56,D,D,W,W,D,L,W,W,L,W,1.33,4.0,8.0,6.0,5.0,34,1,W,L,3,0
2001-06-17,Udinese,Vicenza,2,3,A,47,34,56,49,38,33,W,D,L,D,D,L,L,D,D,W,2.75,3.25,2.2,8.0,16.0,34,1,W,L,3,0
2001-06-17,Verona,Perugia,2,1,H,38,48,58,51,34,42,W,W,L,D,W,D,L,D,D,W,1.22,5.0,9.5,9.0,10.0,34,1,L,W,0,3
2001-08-25,Bologna,Atalanta,1,0,H,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,1.9,3.0,3.75,10.0,7.0,1,2,LD,WD,1,4
2001-08-26,Brescia,Milan,2,2,D,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,3.3,2.87,2.1,8.0,6.0,1,2,DD,DD,2,2
2001-08-26,Fiorentina,Chievo,0,2,A,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,1.44,3.75,6.0,9.0,18.0,1,2,ND,ND,1,1
2001-08-26,Inter,Perugia,4,1,H,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,1.25,4.5,10.0,5.0,11.0,1,2,WW,LL,6,0
2001-08-26,Juventus,Venezia,4,0,H,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,1.2,5.0,11.0,2.0,18.0,1,2,ND,ND,1,1
2001-08-26,Lazio,Piacenza,1,1,D,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,1.25,4.5,10.0,3.0,18.0,1,2,ND,ND,1,1
2001-08-26,Lecce,Parma,1,1,D,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,2.6,2.8,2.6,13.0,4.0,1,2,DL,DW,1,4
2001-08-26,Udinese,Torino,2,2,D,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,1.9,3.0,3.75,12.0,18.0,1,2,ND,ND,1,1
