Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,WHH,WHD,WHA,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,HomeTeamLP,AwayTeamLP,MW,Sezon,H2H_Home,H2H_Away,H2H_Home_pts,H2H_Away_pts
2010-04-05,Getafe,Sp Gijon,1,1,D,1.57,3.75,6.0,52,34,46,47,1,1,D,D,W,L,L,L,W,L,W,L,6.0,15.0,36,10,WWL,LLW,6,3
2010-04-05,Valencia,Xerez,3,1,H,1.25,6.0,10.0,55,33,37,60,3,3,W,W,W,L,L,D,W,W,L,L,3.0,20.0,36,10,W,L,3,0
2010-05-05,Ath Bilbao,Malaga,1,1,D,1.8,3.5,4.5,46,39,47,44,0,1,L,D,D,D,D,D,L,D,W,L,8.0,17.0,36,10,DWD,DLD,5,2
2010-05-05,Ath Madrid,Valladolid,3,1,H,2.1,3.3,3.5,53,34,56,54,0,1,L,D,W,W,L,D,L,W,L,D,9.0,19.0,36,10,LLW,WWL,3,6
2010-05-05,Mallorca,Real Madrid,1,4,A,5.5,4.33,1.53,56,92,39,32,3,3,W,W,D,W,W,W,D,W,W,L,5.0,2.0,36,10,LWL,WLW,3,6
2010-05-05,Osasuna,La Coruna,3,1,H,1.7,3.5,5.25,32,33,42,44,0,0,L,L,D,L,L,D,D,L,W,D,12.0,10.0,36,10,DDL,DDW,2,5
2010-05-05,Santander,Sevilla,1,5,A,3.25,3.4,2.15,38,55,52,43,0,3,L,W,L,L,D,W,W,L,D,W,16.0,4.0,36,10,DWW,DLL,7,1
2010-05-05,Zaragoza,Espanol,1,0,H,1.73,3.6,4.8,40,27,58,42,3,0,W,L,L,W,D,D,D,L,L,W,14.0,11.0,36,10,DDL,DDW,2,5
2010-08-05,Espanol,Osasuna,2,1,H,2.0,3.3,3.1,27,35,43,43,0,3,L,W,L,L,W,D,D,L,L,D,11.0,12.0,37,10,WLL,LWW,3,6
2010-08-05,Getafe,Malaga,2,1,H,1.67,3.5,4.2,53,40,47,45,1,1,D,D,D,D,W,D,L,D,W,D,6.0,17.0,37,10,LLL,WWW,0,9
2010-08-05,La Coruna,Mallorca,1,0,H,3.1,3.4,1.95,34,57,47,43,0,0,L,L,L,W,L,D,D,W,L,D,10.0,5.0,37,10,DDL,DDW,2,5
2010-08-05,Real Madrid,Ath Bilbao,5,1,H,1.14,6.0,12.0,96,47,33,48,3,1,W,D,W,L,W,D,W,D,W,L,2.0,8.0,37,10,WWL,LLW,6,3
2010-08-05,Sevilla,Barcelona,2,3,A,5.5,4.0,1.44,60,91,44,22,3,3,W,W,W,W,L,W,W,D,L,W,4.0,1.0,37,10,LLL,WWW,0,9
2010-08-05,Sp Gijon,Ath Madrid,1,1,D,1.67,3.6,4.0,35,56,48,57,1,3,D,W,D,L,L,W,L,L,L,L,15.0,9.0,37,10,LLL,WWW,0,9
2010-08-05,Tenerife,Almeria,2,2,D,1.67,3.75,3.8,38,39,71,50,0,3,L,W,W,L,L,L,W,D,W,L,18.0,13.0,37,10,D,D,1,1
2010-08-05,Valladolid,Santander,2,1,H,2.0,3.2,3.2,35,39,57,57,0,0,L,L,D,L,W,L,D,D,W,W,19.0,16.0,37,10,LLD,WWD,1,7
2010-08-05,Villarreal,Valencia,2,0,H,1.73,3.8,4.0,53,58,54,38,0,3,L,W,L,W,W,W,W,L,L,W,7.0,3.0,37,10,DWL,DLW,4,4
2010-08-05,Xerez,Zaragoza,3,2,H,2.75,3.1,2.3,34,41,63,58,0,3,L,W,W,W,L,L,D,D,W,D,20.0,14.0,37,10,D,D,1,1
2010-05-15,Almeria,Sevilla,2,3,A,6.5,4.5,1.44,41,62,52,47,1,0,D,L,W,W,L,W,L,L,D,W,13.0,4.0,38,10,LLL,WWW,0,9
2010-05-15,Ath Bilbao,La Coruna,2,0,H,1.73,3.75,4.5,48,35,53,47,0,3,L,W,D,L,L,L,D,L,D,D,8.0,10.0,38,10,LLL,WWW,0,9
2010-05-15,Ath Madrid,Getafe,0,3,A,4.5,4.5,1.6,57,55,58,48,1,3,D,W,W,D,L,D,W,W,L,L,9.0,6.0,38,10,WDL,LDW,4,4
2010-05-15,Mallorca,Espanol,2,0,H,1.25,6.0,10.0,57,29,44,44,0,3,L,W,L,L,W,L,D,W,W,D,5.0,11.0,38,10,WDD,LDD,5,2
2010-05-15,Zaragoza,Villarreal,3,3,D,3.6,3.75,1.91,43,55,61,54,0,3,L,W,W,L,W,L,L,W,D,W,14.0,7.0,38,10,WLL,LWW,3,6
2010-05-16,Barcelona,Valladolid,4,0,H,1.05,13.0,26.0,94,37,24,58,3,3,W,W,W,L,W,D,W,W,D,D,1.0,19.0,38,10,WWW,LLL,9,0
2010-05-16,Malaga,Real Madrid,1,1,D,10.0,6.0,1.25,41,101,47,34,0,3,L,W,D,W,D,W,D,W,D,W,17.0,2.0,38,10,LLL,WWW,0,9
2010-05-16,Osasuna,Xerez,1,1,D,2.3,3.5,2.9,36,37,45,65,0,3,L,W,W,L,L,W,D,L,L,D,12.0,20.0,38,10,W,L,3,0
2010-05-16,Santander,Sp Gijon,2,0,H,1.29,5.5,10.0,40,36,59,49,0,1,L,D,L,D,L,D,L,L,D,L,16.0,15.0,38,10,WWW,LLL,9,0
2010-05-16,Valencia,Tenerife,1,0,H,2.25,3.6,2.9,58,40,40,73,0,1,L,D,W,L,W,W,W,L,L,W,3.0,18.0,38,10,DWD,DLD,5,2
2010-08-28,Hercules,Ath Bilbao,0,1,A,2.5,3.2,2.6,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,19.0,6.0,1,11,ND,ND,1,1
2010-08-28,Levante,Sevilla,1,4,A,3.4,3.3,2.0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,15.0,5.0,1,11,LLL,WWW,0,9
2010-08-28,Malaga,Valencia,1,3,A,2.9,3.25,2.25,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,11.0,3.0,1,11,DLL,DWW,1,7
2010-08-29,Espanol,Getafe,3,1,H,2.1,3.25,3.25,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,8.0,16.0,1,11,DLD,DWD,2,5
2010-08-29,La Coruna,Zaragoza,0,0,D,1.91,3.3,3.75,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,13.0,1,11,LDL,WDW,1,7
2010-08-29,Mallorca,Real Madrid,0,0,D,7.0,4.4,1.4,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,17.0,2.0,1,11,WLL,LWW,3,6
2010-08-29,Osasuna,Almeria,0,0,D,1.95,3.25,3.6,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,10.0,20.0,1,11,LLW,WWL,3,6
2010-08-29,Santander,Barcelona,0,3,A,11.0,5.5,1.22,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,12.0,1.0,1,11,LLL,WWW,0,9
2010-08-29,Sociedad,Villarreal,1,0,H,2.7,3.2,2.4,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,14.0,4.0,1,11,WLD,LWD,4,4
2010-08-30,Ath Madrid,Sp Gijon,4,0,H,1.5,3.8,6.0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,7.0,9.0,1,11,WWD,LLD,7,1
2010-11-09,Ath Bilbao,Ath Madrid,1,2,A,2.75,3.2,2.38,1,4,0,0,3,3,W,W,M,M,M,M,M,M,M,M,6.0,7.0,2,11,LWL,WLW,3,6
2010-11-09,Barcelona,Hercules,0,2,A,1.06,9.5,21.0,3,0,0,1,3,0,W,L,M,M,M,M,M,M,M,M,1.0,19.0,2,11,ND,ND,1,1
2010-11-09,Real Madrid,Osasuna,1,0,H,1.17,6.2,13.0,0,0,0,0,1,1,D,D,M,M,M,M,M,M,M,M,2.0,10.0,2,11,LDW,WDL,4,4
2010-11-09,Valencia,Santander,1,0,H,1.4,4.2,7.0,3,0,1,3,3,0,W,L,M,M,M,M,M,M,M,M,3.0,12.0,2,11,WWD,LLD,7,1
2010-12-09,Getafe,Levante,4,1,H,1.6,3.6,5.25,1,1,3,4,0,0,L,L,M,M,M,M,M,M,M,M,16.0,15.0,2,11,DWL,DLW,4,4
2010-12-09,Sevilla,La Coruna,0,0,D,1.53,3.6,6.5,4,0,1,0,3,1,W,D,M,M,M,M,M,M,M,M,5.0,18.0,2,11,WLD,LWD,4,4
2010-12-09,Sp Gijon,Mallorca,2,0,H,2.45,3.2,2.7,0,0,4,0,0,1,L,D,M,M,M,M,M,M,M,M,9.0,17.0,2,11,LWL,WLW,3,6
2010-12-09,Villarreal,Espanol,4,0,H,1.8,3.25,4.33,0,3,1,1,0,3,L,W,M,M,M,M,M,M,M,M,4.0,8.0,2,11,WDD,LDD,5,2
2010-12-09,Zaragoza,Malaga,3,5,A,1.91,3.3,3.75,0,1,0,3,1,0,D,L,M,M,M,M,M,M,M,M,13.0,11.0,2,11,WDW,LDL,7,1
2010-09-13,Almeria,Sociedad,2,2,D,2.15,3.2,3.15,0,1,0,0,1,3,D,W,M,M,M,M,M,M,M,M,20.0,14.0,2,11,ND,ND,1,1
2010-09-18,Espanol,Almeria,1,0,H,2.05,3.4,3.5,3,2,5,2,3,2,L,D,W,D,M,M,M,M,M,M,8.0,20.0,3,11,WWW,LLL,9,0
2010-09-18,Mallorca,Osasuna,2,0,H,2.0,3.4,3.75,0,0,2,1,1,1,L,L,D,D,M,M,M,M,M,M,17.0,10.0,3,11,LWW,WLL,6,3
2010-09-18,Sociedad,Real Madrid,1,2,A,9.0,4.5,1.36,3,1,2,0,4,4,D,W,W,D,M,M,M,M,M,M,14.0,2.0,3,11,DLL,DWW,1,7
2010-09-18,Sp Gijon,Ath Bilbao,2,2,D,2.4,3.2,3.0,2,2,4,2,3,3,W,L,L,W,M,M,M,M,M,M,9.0,6.0,3,11,DWD,DLD,5,2
2010-09-19,Ath Madrid,Barcelona,1,2,A,4.5,4.0,1.7,6,3,1,2,6,3,W,L,W,W,M,M,M,M,M,M,7.0,1.0,3,11,WLW,LWL,6,3
2010-09-19,Hercules,Valencia,1,2,A,3.3,3.3,2.2,2,4,1,1,3,6,W,W,L,W,M,M,M,M,M,M,19.0,3.0,3,11,ND,ND,1,1
2010-09-19,Levante,Villarreal,1,2,A,3.5,3.4,2.05,2,4,8,1,0,3,L,W,L,L,M,M,M,M,M,M,15.0,4.0,3,11,LLL,WWW,0,9
2010-09-19,Malaga,Sevilla,1,2,A,3.0,3.4,2.3,6,4,6,1,3,4,W,D,L,W,M,M,M,M,M,M,11.0,5.0,3,11,DDL,DDW,2,5
2010-09-19,Santander,Zaragoza,2,0,H,2.25,3.2,3.3,0,3,4,5,0,1,L,L,L,D,M,M,M,M,M,M,12.0,13.0,3,11,DDD,DDD,3,3
2010-09-20,La Coruna,Getafe,2,2,D,2.3,3.2,3.2,0,5,0,4,2,3,D,W,D,L,M,M,M,M,M,M,18.0,16.0,3,11,DWL,DLW,4,4
2010-09-21,Ath Bilbao,Mallorca,3,0,H,2.0,3.4,3.75,4,2,4,2,4,4,D,W,L,L,W,D,M,M,M,M,6.0,17.0,4,11,WLL,LWW,3,6
2010-09-21,Osasuna,Sociedad,3,1,H,2.1,3.3,3.5,0,4,3,4,1,4,L,L,L,D,D,W,M,M,M,M,10.0,14.0,4,11,WLW,LWL,6,3
2010-09-21,Real Madrid,Espanol,3,0,H,1.17,7.0,15.0,3,4,1,5,7,6,W,W,W,L,D,W,M,M,M,M,2.0,8.0,4,11,WWW,LLL,9,0
2010-09-22,Almeria,Levante,0,1,A,1.8,3.5,4.5,2,3,3,10,2,0,L,L,D,L,D,L,M,M,M,M,20.0,15.0,4,11,LW,WL,3,3
2010-09-22,Barcelona,Sp Gijon,1,0,H,1.1,9.0,21.0,5,4,3,6,6,4,W,D,L,W,W,L,M,M,M,M,1.0,9.0,4,11,WWW,LLL,9,0
2010-09-22,Valencia,Ath Madrid,1,1,D,2.1,3.2,3.6,6,7,2,3,9,6,W,L,W,W,W,W,M,M,M,M,3.0,7.0,4,11,LDL,WDW,1,7
2010-09-22,Zaragoza,Hercules,0,0,D,2.0,3.4,3.75,3,3,7,3,1,3,L,L,L,W,D,L,M,M,M,M,13.0,19.0,4,11,ND,ND,1,1
2010-09-23,Getafe,Malaga,0,2,A,1.83,3.5,4.33,7,7,6,8,4,3,D,L,W,W,L,L,M,M,M,M,16.0,11.0,4,11,LLW,WWL,3,6
2010-09-23,Sevilla,Santander,1,1,D,1.5,4.0,7.0,6,2,2,4,7,3,W,W,D,L,W,L,M,M,M,M,5.0,12.0,4,11,LLW,WWL,3,6
2010-09-23,Villarreal,La Coruna,1,0,H,1.73,3.5,5.0,6,2,2,2,6,3,W,D,W,D,L,D,M,M,M,M,4.0,18.0,4,11,LLW,WWL,3,6
2010-09-25,Ath Bilbao,Barcelona,1,3,A,5.5,3.75,1.62,7,6,4,3,3,3,W,W,D,W,L,L,W,W,M,M,6.0,1.0,5,11,LDL,WDW,1,7
2010-09-25,Levante,Real Madrid,0,0,D,12.0,5.5,1.25,4,6,10,1,3,3,W,W,L,W,L,W,L,D,M,M,15.0,2.0,5,11,WLL,LWW,3,6
2010-09-25,Sp Gijon,Valencia,0,2,A,3.4,3.2,2.2,4,7,7,3,0,1,L,D,D,W,W,W,L,W,M,M,9.0,3.0,5,11,LDD,WDD,2,5
2010-09-26,Ath Madrid,Zaragoza,1,0,H,1.53,3.8,6.5,8,3,4,7,1,1,D,D,L,L,W,L,W,D,M,M,7.0,13.0,5,11,LWD,WLD,4,4
2010-09-26,Espanol,Osasuna,1,0,H,2.2,3.1,3.5,4,3,8,4,0,3,L,W,W,L,L,L,W,D,M,M,8.0,10.0,5,11,LLW,WWL,3,6
2010-09-26,Hercules,Sevilla,2,0,H,3.2,3.3,2.25,3,7,3,3,1,1,D,D,L,W,W,D,L,W,M,M,19.0,5.0,5,11,ND,ND,1,1
2010-09-26,La Coruna,Almeria,0,2,A,2.1,3.2,3.6,2,2,3,4,0,0,L,L,D,L,D,D,D,D,M,M,18.0,20.0,5,11,WDD,LDD,5,2
2010-09-26,Mallorca,Sociedad,2,0,H,2.0,3.3,3.8,2,5,5,7,0,0,L,L,W,L,L,D,D,W,M,M,17.0,14.0,5,11,LDL,WDW,1,7
2010-09-26,Santander,Getafe,0,1,A,2.4,3.2,3.0,3,7,5,8,1,0,D,L,W,D,L,W,L,L,M,M,12.0,16.0,5,11,DLD,DWD,2,5
2010-09-27,Malaga,Villarreal,2,3,A,2.88,3.2,2.5,9,7,8,2,3,3,W,W,L,W,W,W,L,L,M,M,11.0,4.0,5,11,WLW,LWL,6,3
2010-02-10,Sociedad,Espanol,1,0,H,2.15,3.25,3.1,5,5,9,8,0,3,L,W,L,L,L,W,D,L,W,W,14.0,8.0,6,11,LDL,WDW,1,7
2010-02-10,Valencia,Ath Bilbao,2,1,H,1.62,3.6,5.0,9,8,3,7,3,0,W,L,D,W,W,D,W,L,W,W,3.0,6.0,6,11,WWW,LLL,9,0
2010-02-10,Zaragoza,Sp Gijon,2,2,D,2.05,3.25,3.4,3,4,8,9,0,0,L,L,D,L,L,D,L,W,D,L,13.0,9.0,6,11,DL,DW,1,4
2010-03-10,Almeria,Malaga,1,1,D,2.2,3.25,3.0,4,11,4,11,3,0,W,L,L,W,L,L,D,W,D,L,20.0,11.0,6,11,LWW,WLL,6,3
2010-03-10,Barcelona,Mallorca,1,1,D,1.18,6.0,13.0,9,4,4,5,3,3,W,W,W,L,W,W,L,L,W,D,1.0,17.0,6,11,LWW,WLL,6,3
2010-03-10,Getafe,Hercules,3,0,H,1.91,3.3,3.75,8,5,8,3,3,3,W,W,L,D,D,L,W,W,L,L,16.0,19.0,6,11,ND,ND,1,1
2010-03-10,Osasuna,Levante,1,1,D,1.75,3.4,4.33,3,4,5,10,0,1,L,D,W,W,L,L,L,L,D,L,10.0,15.0,6,11,WWL,LLW,6,3
2010-03-10,Real Madrid,La Coruna,6,1,H,1.18,6.0,13.0,6,2,1,5,1,0,D,L,W,L,W,D,W,D,D,D,2.0,18.0,6,11,WWW,LLL,9,0
2010-03-10,Sevilla,Ath Madrid,3,1,H,2.15,3.25,3.1,7,9,5,4,0,3,L,W,D,D,W,L,D,W,W,W,5.0,7.0,6,11,WLW,LWL,6,3
2010-03-10,Villarreal,Santander,2,0,H,1.62,3.5,5.5,10,3,4,6,3,0,W,L,W,D,W,W,W,L,L,L,4.0,12.0,6,11,DWW,DLL,7,1
2010-10-16,Ath Madrid,Getafe,2,0,H,1.8,3.5,4.5,10,11,7,8,0,3,L,W,W,W,D,L,L,D,W,W,7.0,16.0,7,11,DLL,DWW,1,7
2010-10-16,Barcelona,Valencia,2,1,H,1.4,4.5,8.0,10,11,5,4,1,3,D,W,W,W,W,D,W,W,L,W,1.0,3.0,7,11,DDW,DDL,5,2
2010-10-16,Malaga,Real Madrid,1,4,A,8.0,4.5,1.4,12,12,12,2,1,3,D,W,L,D,W,W,L,W,W,W,11.0,2.0,7,11,LLD,WWD,1,7
2010-10-17,Ath Bilbao,Zaragoza,2,1,H,1.83,3.5,4.33,9,5,9,10,0,1,L,D,L,L,W,D,D,L,L,L,6.0,13.0,7,11,LWD,WLD,4,4
2010-10-17,La Coruna,Osasuna,0,0,D,2.38,3.2,3.0,3,4,11,6,0,1,L,D,L,L,L,W,D,L,D,L,18.0,10.0,7,11,DWL,DLW,4,4
2010-10-17,Levante,Sociedad,2,1,H,2.5,3.2,2.8,5,6,11,9,1,3,D,W,D,L,W,L,L,L,L,D,15.0,14.0,7,11,WWL,LLW,6,3
2010-10-17,Mallorca,Espanol,0,1,A,2.0,3.3,3.75,5,5,6,9,1,0,D,L,W,W,L,L,W,W,L,L,17.0,8.0,7,11,DDW,DDL,5,2
2010-10-17,Santander,Almeria,1,0,H,2.2,3.25,3.25,3,5,8,5,0,1,L,D,L,W,D,L,W,L,L,D,12.0,20.0,7,11,LDL,WDW,1,7
2010-10-17,Sp Gijon,Sevilla,2,0,H,3.25,3.25,2.2,6,10,11,6,1,3,D,W,L,L,L,D,D,W,W,D,9.0,5.0,7,11,WLL,LWW,3,6
2010-10-18,Hercules,Villarreal,2,2,D,2.8,3.2,2.5,5,12,6,4,0,3,L,W,W,W,D,W,L,W,W,W,19.0,4.0,7,11,ND,ND,1,1
2010-10-23,Real Madrid,Santander,6,1,H,1.14,7.5,19.0,16,4,3,8,3,3,W,W,W,L,D,L,W,D,W,W,2.0,12.0,8,11,WWW,LLL,9,0
2010-10-23,Valencia,Mallorca,1,2,A,1.57,3.8,6.0,12,5,6,7,0,0,L,L,W,D,W,W,D,L,W,W,3.0,17.0,8,11,LDL,WDW,1,7
2010-10-23,Zaragoza,Barcelona,0,2,A,12.0,5.5,1.25,6,12,12,6,0,3,L,W,D,D,L,W,D,W,L,W,13.0,1.0,8,11,LLL,WWW,0,9
2010-10-24,Almeria,Hercules,1,1,D,2.25,3.3,3.2,5,7,6,8,0,1,L,D,D,L,W,W,L,D,L,L,20.0,19.0,8,11,ND,ND,1,1
2010-10-24,Espanol,Levante,2,1,H,1.8,3.5,4.5,6,7,9,12,3,3,W,W,L,D,W,D,L,W,W,L,8.0,15.0,8,11,DWD,DLD,5,2
2010-10-24,Getafe,Sp Gijon,3,0,H,1.73,3.5,5.0,11,8,10,11,0,3,L,W,W,D,W,L,L,L,D,D,16.0,9.0,8,11,WLD,LWD,4,4
2010-10-24,Osasuna,Malaga,3,0,H,2.15,3.25,3.5,4,13,6,16,1,0,D,L,D,D,L,L,W,W,L,L,10.0,11.0,8,11,LDD,WDD,2,5
2010-10-24,Sevilla,Ath Bilbao,4,3,H,1.75,3.4,5.0,10,11,8,10,0,3,L,W,W,L,L,L,D,W,W,D,5.0,6.0,8,11,WWD,LLD,7,1
2010-10-24,Villarreal,Ath Madrid,2,0,H,2.25,3.25,3.2,14,12,6,7,1,3,D,W,W,L,W,W,W,D,W,L,4.0,7.0,8,11,LWW,WLL,6,3
2010-10-25,Sociedad,La Coruna,3,0,H,2.1,3.25,3.6,7,3,11,11,0,1,L,D,W,L,L,L,L,L,L,D,14.0,18.0,8,11,WLL,LWW,3,6
2010-10-30,Barcelona,Sevilla,5,0,H,1.29,5.5,10.5,14,14,6,11,3,3,W,W,W,L,D,W,W,L,W,D,1.0,5.0,9,11,WWW,LLL,9,0
2010-10-30,Hercules,Real Madrid,1,3,A,10.0,5.0,1.3,8,22,9,4,1,3,D,W,D,W,L,W,W,D,D,W,19.0,2.0,9,11,ND,ND,1,1
2010-10-30,Valencia,Zaragoza,1,1,D,1.44,4.33,7.5,13,6,8,14,0,0,L,L,L,L,W,D,W,L,D,D,3.0,13.0,9,11,WWL,LLW,6,3
2010-10-31,Ath Bilbao,Getafe,3,0,H,2.05,3.3,3.6,14,14,14,10,0,3,L,W,W,L,L,W,L,W,W,L,6.0,16.0,9,11,DLD,DWD,2,5
2010-10-31,Ath Madrid,Almeria,1,1,D,1.53,3.8,6.5,12,6,9,7,0,1,L,D,W,L,L,D,W,W,D,L,7.0,20.0,9,11,WDL,LDW,4,4
2010-10-31,La Coruna,Espanol,3,0,H,2.6,3.2,2.7,3,8,14,10,0,3,L,W,D,W,L,L,L,W,L,L,18.0,8.0,9,11,LLL,WWW,0,9
2010-10-31,Malaga,Sociedad,1,2,A,2.1,3.3,3.5,13,10,19,11,0,3,L,W,L,L,D,W,L,L,W,L,11.0,14.0,9,11,WWL,LLW,6,3
2010-10-31,Santander,Osasuna,4,1,H,2.5,3.2,2.8,5,7,14,6,0,3,L,W,W,D,L,D,L,L,D,W,12.0,10.0,9,11,DDW,DDL,5,2
2010-10-31,Sp Gijon,Villarreal,1,1,D,3.5,3.3,2.1,8,16,14,6,0,3,L,W,W,D,D,W,L,W,L,W,9.0,4.0,9,11,LWL,WLW,3,6
2010-01-11,Mallorca,Levante,2,1,H,1.67,3.6,5.5,7,8,8,14,3,0,W,L,L,W,D,D,W,D,L,W,17.0,15.0,9,11,WWD,LLD,7,1
2010-06-11,Espanol,Malaga,1,0,H,1.91,3.3,4.2,8,14,13,21,0,0,L,L,W,L,W,L,L,D,W,L,8.0,11.0,10,11,WWL,LLW,6,3
2010-06-11,Sociedad,Santander,1,0,H,2.1,3.3,3.5,12,9,12,15,3,3,W,W,W,L,L,W,W,L,L,L,14.0,12.0,10,11,WLD,LWD,4,4
2010-07-11,Almeria,Sp Gijon,1,1,D,2.1,3.2,3.6,7,9,8,15,1,1,D,D,D,L,L,W,D,D,W,L,20.0,9.0,10,11,WLW,LWL,6,3
2010-07-11,Getafe,Barcelona,1,3,A,8.0,4.8,1.36,14,19,13,6,0,3,L,W,W,W,L,W,W,D,W,W,16.0,1.0,10,11,LLL,WWW,0,9
2010-07-11,Levante,La Coruna,1,2,A,2.25,3.1,3.4,9,6,16,14,0,3,L,W,L,L,W,D,D,L,D,L,15.0,18.0,10,11,DLL,DWW,1,7
2010-07-11,Osasuna,Hercules,3,0,H,2.1,3.2,3.6,8,9,10,12,0,0,L,L,W,D,D,D,D,L,L,W,10.0,19.0,10,11,ND,ND,1,1
2010-07-11,Real Madrid,Ath Madrid,2,0,H,1.3,5.0,10.0,25,13,5,10,3,1,W,D,W,L,W,W,W,L,D,W,2.0,7.0,10,11,DWW,DLL,7,1
2010-07-11,Villarreal,Ath Bilbao,4,1,H,1.83,3.3,4.5,17,17,7,14,1,3,D,W,W,L,D,W,W,L,W,L,4.0,6.0,10,11,WLW,LWL,6,3
2010-07-11,Zaragoza,Mallorca,3,2,H,2.3,3.2,3.2,7,9,15,9,1,3,D,W,L,W,L,L,D,D,L,W,13.0,17.0,10,11,LLD,WWD,1,7
2010-08-11,Sevilla,Valencia,2,0,H,2.2,3.3,3.2,14,14,16,9,0,1,L,D,W,L,L,L,W,W,L,W,5.0,3.0,10,11,LLW,WWL,3,6
2010-11-13,Ath Bilbao,Almeria,1,0,H,1.7,3.6,5.0,18,8,18,9,0,1,L,D,W,D,L,D,W,L,L,D,6.0,20.0,11,11,LWW,WLL,6,3
2010-11-13,Ath Madrid,Osasuna,3,0,H,1.62,3.8,5.5,13,11,12,10,0,3,L,W,D,L,L,W,W,D,L,D,7.0,10.0,11,11,LLW,WWL,3,6
2010-11-13,Barcelona,Villarreal,3,1,H,1.25,5.5,12.0,22,21,7,8,3,3,W,W,W,D,W,W,W,D,D,W,1.0,4.0,11,11,DDW,DDL,5,2
2010-11-14,Hercules,Sociedad,2,1,H,2.2,3.25,3.3,9,13,15,12,0,3,L,W,L,W,D,W,D,L,L,W,19.0,14.0,11,11,ND,ND,1,1
2010-11-14,Malaga,Levante,1,0,H,1.95,3.5,3.8,14,10,22,18,0,0,L,L,L,L,L,L,L,W,D,D,11.0,15.0,11,11,WW,LL,6,0
2010-11-14,Mallorca,La Coruna,0,0,D,1.8,3.4,4.6,11,8,12,15,0,3,L,W,W,W,W,L,L,D,D,L,17.0,18.0,11,11,DWL,DLW,4,4
2010-11-14,Santander,Espanol,0,0,D,2.35,3.25,3.0,9,9,16,13,0,3,L,W,W,L,L,W,W,W,L,L,12.0,8.0,11,11,LWW,WLL,6,3
2010-11-14,Sp Gijon,Real Madrid,0,1,A,10.0,5.25,1.29,10,27,16,5,1,3,D,W,D,W,L,W,W,W,D,W,9.0,2.0,11,11,LDL,WDW,1,7
2010-11-14,Valencia,Getafe,2,0,H,1.57,4.0,5.5,14,15,11,16,0,0,L,L,D,L,L,W,L,L,W,W,3.0,16.0,11,11,WLW,LWL,6,3
2010-11-14,Zaragoza,Sevilla,1,2,A,3.1,3.25,2.3,10,16,17,16,3,3,W,W,D,L,L,W,L,L,D,W,13.0,5.0,11,11,LLW,WWL,3,6
2010-11-20,Almeria,Barcelona,0,8,A,12.0,5.5,1.25,8,25,10,8,0,3,L,W,D,W,D,W,D,W,L,W,20.0,1.0,12,11,LLD,WWD,1,7
2010-11-20,Real Madrid,Ath Bilbao,5,1,H,1.18,6.5,15.0,28,19,5,18,3,3,W,W,W,L,W,W,W,L,W,W,2.0,6.0,12,11,WLW,LWL,6,3
2010-11-20,Villarreal,Valencia,1,1,D,2.05,3.6,3.4,22,16,11,11,0,3,L,W,W,L,D,D,W,L,D,L,4.0,3.0,12,11,WLW,LWL,6,3
2010-11-21,Espanol,Hercules,3,0,H,1.95,3.3,4.0,9,11,13,16,1,3,D,W,W,L,L,L,W,D,W,D,8.0,19.0,12,11,ND,ND,1,1
2010-11-21,La Coruna,Malaga,3,0,H,2.15,3.25,3.4,8,15,15,22,1,3,D,W,W,L,W,L,L,L,D,L,18.0,11.0,12,11,DWD,DLD,5,2
2010-11-21,Levante,Santander,3,1,H,2.38,3.25,3.0,10,9,19,16,0,1,L,D,L,L,L,W,L,L,W,W,15.0,12.0,12,11,WLD,LWD,4,4
2010-11-21,Osasuna,Sp Gijon,1,0,H,1.85,3.4,4.33,11,10,13,17,0,0,L,L,W,D,L,D,W,L,D,W,10.0,9.0,12,11,LWL,WLW,3,6
2010-11-21,Sevilla,Mallorca,1,2,A,1.67,3.75,5.0,18,11,17,12,3,1,W,D,W,L,L,W,W,W,L,L,5.0,17.0,12,11,WWW,LLL,9,0
2010-11-21,Sociedad,Ath Madrid,2,4,A,2.8,3.25,2.4,14,16,14,12,0,3,L,W,W,L,W,D,W,L,L,W,14.0,7.0,12,11,LDW,WDL,4,4
2010-11-22,Getafe,Zaragoza,1,1,D,1.85,3.4,4.33,15,11,18,19,0,0,L,L,L,W,L,D,W,L,L,L,16.0,13.0,12,11,DLL,DWW,1,7
2010-11-27,Ath Madrid,Espanol,2,3,A,1.67,3.6,5.5,20,12,14,13,3,3,W,W,W,D,L,W,D,L,L,W,7.0,8.0,13,11,WWL,LLW,6,3
